,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,X_deg,Y_deg
2381,SA_Diesel2012,SHS,1561,21.227614321111325,0.35,99.0,99.0,99.0,SHS2025,0.35,72.57921,8.491046,0.0,23.350376,31.841421,33773.133,378.17035,27447.305,0.0,-68.472404,-15.334578500000001
2382,SA_Diesel2012,SHS,197,0.8260212108177439,0.35,99.0,99.0,99.0,SHS2025,0.35,2.8242443,0.33040848,0.0,0.90862334,1.2390318,1314.1997,378.17035,1068.0454,0.0,-67.9932,-12.6884985
2385,Non,SHS,1912,11.006192957639144,0.35,99.0,99.0,99.0,SHS2025,0.35,37.631209999999996,4.4024773,0.0,12.1068125,16.509289000000003,17510.854,378.17035,14231.008,0.0,-68.53784,-14.599735
2391,Non,SHS,1485,25.681116899208174,0.35,99.0,99.0,99.0,SHS2025,0.35,87.80615,10.272447,0.0,28.249229999999997,38.521675,40858.656,378.17035,33205.684,0.0,-67.76559,-15.941474
2393,Non,SHS,3698,31.795668539091306,0.35,99.0,99.0,99.0,SHS2025,0.35,108.71238000000001,12.718266999999999,0.0,34.975235,47.693504,50586.91,378.17035,41111.8,0.0,-67.59676,-16.925434
2397,SA_PV2012,SHS,3938,1.6349045287704231,0.35,99.0,99.0,99.0,SHS2025,0.35,5.589892400000001,0.65396184,0.0,1.798395,2.4523568,2601.133,378.17035,2113.9316,0.0,-69.23021,-17.129145
2398,SA_PV2012,SHS,1478,22.259265425115093,0.35,99.0,99.0,99.0,SHS2025,0.35,76.10651999999999,8.903707,0.0,24.485191,33.388897,35414.492,378.17035,28781.23,0.0,-68.431595,-14.722701
2399,Non,SHS,3917,4.891641314831258,0.35,99.0,99.0,99.0,SHS2025,0.35,16.724981,1.9566566000000003,0.0,5.3808055,7.3374619999999995,7782.6016,378.17035,6324.892,0.0,-69.04309,-15.089239000000001
2400,Non,SHS,5083,44.02477181885757,0.35,99.0,99.0,99.0,SHS2025,0.35,150.52483999999998,17.60991,0.0,48.42725,66.037155,70043.414,378.17035,56924.03,0.0,-68.388504,-15.912919
2402,SA_PV2012,SHS,4173,10.005909416961003,0.35,99.0,99.0,99.0,SHS2025,0.35,34.211147,4.0023637,0.0,11.0065,15.008864,15919.402,378.17035,12937.641000000001,0.0,-66.75943000000001,-17.814655
2403,SA_PV2012,SHS,4220,15.920054190458169,0.35,99.0,99.0,99.0,SHS2025,0.35,54.432163,6.368021499999999,0.0,17.51206,23.880081,25328.807,378.17035,20584.63,0.0,-66.22476999999999,-19.094965
2404,SA_PV2012,SHS,3821,4.749621958546089,0.35,99.0,99.0,99.0,SHS2025,0.35,16.239404999999998,1.8998488000000002,0.0,5.224583999999999,7.124433,7556.6484,378.17035,6141.2609999999995,0.0,-67.86813000000001,-18.340094
2405,SA_PV2012,SHS,3698,3.87523628882788,0.35,99.0,99.0,99.0,SHS2025,0.35,13.249798,1.5500945,0.0,4.2627597,5.8128543,6165.501,378.17035,5010.6807,0.0,-67.195564,-19.176022
2406,Non,SHS,3770,23.23529624325491,0.35,99.0,99.0,99.0,SHS2025,0.35,79.443665,9.294119,0.0,25.558826,34.852942999999996,36967.355,378.17035,30043.237999999998,0.0,-67.72287,-17.96258
2408,SA_PV2012,SHS,3976,2.8588312628245007,0.35,99.0,99.0,99.0,SHS2025,0.35,9.774613,1.1435325,0.0,3.1447144000000002,4.288247,4548.4004,378.17035,3696.4688,0.0,-66.91512,-18.419558
2409,SA_PV2012,SHS,3850,3.87523628882788,0.35,99.0,99.0,99.0,SHS2025,0.35,13.249798,1.5500945,0.0,4.2627597,5.8128543,6165.501,378.17035,5010.6807,0.0,-66.68888000000001,-19.137352
2411,SA_Diesel2012,SHS,240,2.8588312628245007,0.35,99.0,99.0,99.0,SHS2025,0.35,9.774613,1.1435325,0.0,3.1447144000000002,4.288247,4548.4004,378.17035,3696.4688,0.0,-68.79728,-11.636330000000001
2412,SA_Diesel2012,SHS,133,5.527278706076242,0.35,99.0,99.0,99.0,SHS2025,0.35,18.898287,2.2109115000000004,0.0,6.0800066,8.290918,8793.9,378.17035,7146.7715,0.0,-65.91645,-10.812847999999999
2413,SA_Diesel2012,SHS,135,1.4455371152751135,0.35,99.0,99.0,99.0,SHS2025,0.35,4.9424269999999995,0.5782148,0.0,1.5900908999999999,2.1683056,2299.8496,378.17035,1869.0795,0.0,-65.73286999999999,-10.568348
2414,SA_PV2012,SHS,150,3.269809056370946,0.35,99.0,99.0,99.0,SHS2025,0.35,11.179785,1.3079237,0.0,3.59679,4.9047136,5202.266,378.17035,4227.8633,0.0,-66.39108,-10.867982000000001
2415,SA_Diesel2012,SHS,170,30.98780163657528,0.35,99.0,99.0,99.0,SHS2025,0.35,105.95021000000001,12.395121000000001,0.0,34.086582,46.4817,49301.594000000005,378.17035,40067.227,0.0,-67.78065,-11.704841
2416,Non,SHS,200,4.891641314831258,0.35,99.0,99.0,99.0,SHS2025,0.35,16.724981,1.9566566000000003,0.0,5.3808055,7.3374619999999995,7782.6016,378.17035,6324.892,0.0,-67.268585,-12.039112
2417,SA_Diesel2012,SHS,274,16.728937507825894,0.35,99.0,99.0,99.0,SHS2025,0.35,57.19781,6.691575,0.0,18.40183,25.093407,26615.74,378.17035,21630.516,0.0,-69.46525600000001,-11.080851
2425,SA_PV2012,SHS,2979,44.68262912224082,0.35,99.0,99.0,99.0,SHS2025,0.35,152.77411,17.873053,0.0,49.150890000000004,67.02394,71090.06,378.17035,57774.64,0.0,-65.88756,-20.6256
2428,Non,SHS,3704,2.4458206571231544,0.35,99.0,99.0,99.0,SHS2025,0.35,8.362491,0.9783283000000002,0.0,2.6904027000000004,3.6687309999999997,3891.3008,378.17035,3162.446,0.0,-65.54986600000001,-19.30055
2431,SA_PV2012,SHS,2939,40.598713727551576,0.35,99.0,99.0,99.0,SHS2025,0.35,138.81082,16.239485000000002,0.0,44.658584999999995,60.89807,64592.555,378.17035,52494.137,0.0,-65.88239,-20.667728
2432,SA_Diesel2012,SHS,2957,7.5429508675577335,0.35,99.0,99.0,99.0,SHS2025,0.35,25.790058,3.0171804,0.0,8.297246000000001,11.314426,12000.835,378.17035,9753.035,0.0,-66.12574000000001,-17.971773000000002
2435,SA_PV2012,SHS,3300,7.5429508675577335,0.35,99.0,99.0,99.0,SHS2025,0.35,25.790058,3.0171804,0.0,8.297246000000001,11.314426,12000.835,378.17035,9753.035,0.0,-65.606636,-19.112928
2436,SA_PV2012,SHS,3635,0.20650530255819846,0.35,99.0,99.0,99.0,SHS2025,0.35,0.70606107,0.08260212,0.0,0.22715583,0.30975795,328.54992999999996,378.17035,267.01135,0.0,-66.237236,-21.677544
2440,SA_Diesel2012,SHS,3789,12.245224772403386,0.35,99.0,99.0,99.0,SHS2025,0.35,41.867577000000004,4.89809,0.0,13.469748000000001,18.367838,19482.152,378.17035,15833.075,0.0,-66.89459000000001,-20.085860999999998
2441,Non,SHS,2845,7.337461970784513,0.35,99.0,99.0,99.0,SHS2025,0.35,25.087473000000003,2.9349847000000002,0.0,8.071208,11.006193,11673.902,378.17035,9487.338,0.0,-65.69964,-18.523067
2442,Non,SHS,2863,6.114551642807884,0.35,99.0,99.0,99.0,SHS2025,0.35,20.906226999999998,2.4458206000000002,0.0,6.726007000000001,9.171827,9728.252,378.17035,7906.115,0.0,-65.99611,-18.386717
2444,Non,SHS,3921,45.2476821585332,0.35,99.0,99.0,99.0,SHS2025,0.35,154.70609,18.099073,0.0,49.77245,67.87151999999999,71989.06,378.17035,58505.254,0.0,-66.292854,-18.811613
2445,Non,SHS,3808,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-66.311356,-18.761513
2449,SA_PV2012,SHS,1731,7.1470781541365005,0.35,99.0,99.0,99.0,SHS2025,0.35,24.436532999999997,2.8588312,0.0,7.861786,10.720616999999999,11371.001,378.17035,9241.171999999999,0.0,-63.961543999999996,-18.34068
2451,SA_PV2012,SHS,230,7.358665482109883,0.35,99.0,99.0,99.0,SHS2025,0.35,25.15997,2.9434662,0.0,8.094532000000001,11.037998,11707.636999999999,378.17035,9514.755,0.0,-60.28705,-15.560548
2453,SA_PV2012,SHS,1697,2.668447446176491,0.35,99.0,99.0,99.0,SHS2025,0.35,9.123672500000001,1.067379,0.0,2.9352922,4.0026712,4245.5,378.17035,3450.3025,0.0,-63.901764,-18.126215
2454,Non,SHS,2422,2.4458206571231544,0.35,99.0,99.0,99.0,SHS2025,0.35,8.362491,0.9783283000000002,0.0,2.6904027000000004,3.6687309999999997,3891.3008,378.17035,3162.446,0.0,-64.77913000000001,-17.888422
2456,MG_Diesel2012,SHS,881,4.119066588914112,0.35,99.0,99.0,99.0,SHS2025,0.35,14.083476000000001,1.6476266,0.0,4.530973400000001,6.1786,6553.435,378.17035,5325.953,0.0,-63.556059999999995,-19.538563
2457,SA_Diesel2012,SHS,380,34.11674873154696,0.35,99.0,99.0,99.0,SHS2025,0.35,116.64838,13.6467,0.0,37.528423,51.17512,54279.746,378.17035,44112.957,0.0,-61.86731700000001,-15.895883999999999
2459,SA_PV2012,SHS,217,4.119066588914112,0.35,99.0,99.0,99.0,SHS2025,0.35,14.083476000000001,1.6476266,0.0,4.530973400000001,6.1786,6553.435,378.17035,5325.953,0.0,-63.847797,-16.615133
2460,SA_Diesel2012,SHS,268,5.098146616512031,0.35,99.0,99.0,99.0,SHS2025,0.35,17.431044,2.0392587,0.0,5.607961,7.64722,8111.1514,378.17035,6591.904,0.0,-63.18606,-17.186836
2461,SA_Diesel2012,SHS,239,3.081458050122987,0.35,99.0,99.0,99.0,SHS2025,0.35,10.535795,1.2325832,0.0,3.3896038999999996,4.622187,4902.5996,378.17035,3984.3252,0.0,-58.383728000000005,-18.478714
2462,SA_Diesel2012,SHS,596,6.525529436354329,0.35,99.0,99.0,99.0,SHS2025,0.35,22.3114,2.6102117999999996,0.0,7.1780824999999995,9.788294,10382.117,378.17035,8437.51,0.0,-63.37610600000001,-18.015787
2463,SA_PV2012,SHS,333,8.789097520184534,0.35,99.0,99.0,99.0,SHS2025,0.35,30.05075,3.5156389999999997,0.0,9.668007000000001,13.183646,13983.454,378.17035,11364.303,0.0,-62.047940000000004,-15.611357
2464,SA_Diesel2012,SHS,436,44.232293537437364,0.35,99.0,99.0,99.0,SHS2025,0.35,151.23438000000002,17.692917,0.0,48.65552,66.34844,70373.58,378.17035,57192.355,0.0,-60.8064,-16.76728
2465,SA_Diesel2012,SHS,559,3.3040848403462273,0.35,99.0,99.0,99.0,SHS2025,0.35,11.296977,1.3216339,0.0,3.6344934,4.9561269999999995,5256.799,378.17035,4272.1816,0.0,-63.439342,-21.115560000000002
2466,MG_Diesel2012,SHS,1254,13.182063574484866,0.35,99.0,99.0,99.0,SHS2025,0.35,45.070717,5.2728252,0.0,14.50027,19.773096,20972.664,378.17035,17044.408,0.0,-64.18994,-21.543587
2467,Non,SHS,156,2.4458206571231544,0.35,99.0,99.0,99.0,SHS2025,0.35,8.362491,0.9783283000000002,0.0,2.6904027000000004,3.6687309999999997,3891.3008,378.17035,3162.446,0.0,-65.43833000000001,-10.708260000000001
2468,Non,SHS,206,22.012385915278287,0.35,99.0,99.0,99.0,SHS2025,0.35,75.26241999999999,8.804955,0.0,24.213625,33.018578000000005,35021.707,378.17035,28462.016,0.0,-67.004036,-14.637022
2470,SA_PV2012,SHS,995,35.68106889220339,0.35,99.0,99.0,99.0,SHS2025,0.35,121.99693,14.272428,0.0,39.249176,53.521603000000006,56768.582,378.17035,46135.62,0.0,-67.604515,-15.692120999999998
2471,Non,SHS,2485,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-64.59492,-18.411270000000002
2472,MG_Diesel2012,SHS,1654,7.788672986018341,0.35,99.0,99.0,99.0,SHS2025,0.35,26.630205,3.1154692,0.0,8.56754,11.683009,12391.778,378.17035,10070.754,0.0,-64.1423,-18.336891
2474,Non,SHS,2707,4.891641314831258,0.35,99.0,99.0,99.0,SHS2025,0.35,16.724981,1.9566566000000003,0.0,5.3808055,7.3374619999999995,7782.6016,378.17035,6324.892,0.0,-64.77239,-19.123117
2475,SA_PV2012,SHS,150,0.4130106051163969,0.35,99.0,99.0,99.0,SHS2025,0.35,1.4121221000000002,0.16520424,0.0,0.45431167,0.6195159,657.09985,378.17035,534.0227,0.0,-65.79087,-13.675041
2476,SA_Diesel2012,SHS,161,22.538246929662836,0.35,99.0,99.0,99.0,SHS2025,0.35,77.06039,9.015299,0.0,24.792072,33.80737,35858.35,378.17035,29141.952999999998,0.0,-64.73331,-15.203464000000002
2477,SA_Diesel2012,SHS,143,2.684568932964106,0.35,99.0,99.0,99.0,SHS2025,0.35,9.178794,1.0738276000000002,0.0,2.9530258,4.0268536,4271.1494,378.17035,3471.1477,0.0,-64.93495,-13.753128
2478,Non,SHS,164,3.668730986854632,0.35,99.0,99.0,99.0,SHS2025,0.35,12.543736,1.4674923,0.0,4.035604,5.503096599999999,5836.951,378.17035,4743.669,0.0,-64.18144000000001,-12.632199
2479,SA_Diesel2012,SHS,133,8.576493785548752,0.35,99.0,99.0,99.0,SHS2025,0.35,29.32384,3.4305974999999997,0.0,9.434142999999999,12.86474,13645.201000000001,378.17035,11089.406,0.0,-66.22154,-11.3727045
2480,MG_Diesel2012,SHS,166,3.081458050122987,0.35,99.0,99.0,99.0,SHS2025,0.35,10.535795,1.2325832,0.0,3.3896038999999996,4.622187,4902.5996,378.17035,3984.3252,0.0,-66.36466,-12.309092999999999
2481,SA_Diesel2012,SHS,172,4.13010605116397,0.35,99.0,99.0,99.0,SHS2025,0.35,14.121222,1.6520423999999998,0.0,4.543116599999999,6.195158999999999,6570.9985,378.17035,5340.227,0.0,-64.22066,-15.076488500000002
2483,SA_Diesel2012,SHS,149,0.20650530255819846,0.35,99.0,99.0,99.0,SHS2025,0.35,0.70606107,0.08260212,0.0,0.22715583,0.30975795,328.54992999999996,378.17035,267.01135,0.0,-64.899185,-14.397860000000001
2484,Non,SHS,155,2.4458206571231544,0.35,99.0,99.0,99.0,SHS2025,0.35,8.362491,0.9783283000000002,0.0,2.6904027000000004,3.6687309999999997,3891.3008,378.17035,3162.446,0.0,-64.59319,-12.752172
2485,Non,SHS,3574,3.668730986854632,0.35,99.0,99.0,99.0,SHS2025,0.35,12.543736,1.4674923,0.0,4.035604,5.503096599999999,5836.951,378.17035,4743.669,0.0,-66.778465,-17.336810999999997
2489,SA_PV2012,SHS,1382,7.1470781541365005,0.35,99.0,99.0,99.0,SHS2025,0.35,24.436532999999997,2.8588312,0.0,7.861786,10.720616999999999,11371.001,378.17035,9241.171999999999,0.0,-64.44364,-18.33241
2492,Non,SHS,251,12.229103285615768,0.35,99.0,99.0,99.0,SHS2025,0.35,41.812453999999995,4.891641,0.0,13.452014000000002,18.343655,19456.504,378.17035,15812.23,0.0,-65.065384,-17.001253
2496,Non,SHS,1111,40.356040829078175,0.35,99.0,99.0,99.0,SHS2025,0.35,137.9811,16.142416,0.0,44.391644,60.53406,64206.46,378.17035,52180.36,0.0,-67.459335,-15.948487
2505,SA_PV2012,SHS,3939,15.310561335738756,0.35,99.0,99.0,99.0,SHS2025,0.35,52.34825,6.1242247,0.0,16.841618,22.965841,24359.104,378.17035,19796.557,0.0,-69.27895,-17.198013
2506,Non,SHS,940,39.13313051865006,0.35,99.0,99.0,99.0,SHS2025,0.35,133.79985,15.653253,0.0,43.046444,58.699695999999996,62260.812000000005,378.17035,50599.137,0.0,-67.2455,-15.653668
2521,SA_PV2012,SHS,3844,6.319024134673557,0.35,99.0,99.0,99.0,SHS2025,0.35,21.605337,2.5276096000000003,0.0,6.950927,9.478537,10053.567,378.17035,8170.4980000000005,0.0,-68.68915600000001,-17.368303
2522,Non,SHS,3728,4.891641314831258,0.35,99.0,99.0,99.0,SHS2025,0.35,16.724981,1.9566566000000003,0.0,5.3808055,7.3374619999999995,7782.6016,378.17035,6324.892,0.0,-67.79026999999999,-18.760357
2524,SA_PV2012,SHS,149,28.325311622846343,0.35,99.0,99.0,99.0,SHS2025,0.35,96.84691,11.330125,0.0,31.157843,42.487970000000004,45065.57,378.17035,36624.63,0.0,-67.333984,-11.907815
2525,SA_Diesel2012,SHS,146,4.9047135845564185,0.35,99.0,99.0,99.0,SHS2025,0.35,16.769678,1.9618855,0.0,5.395185,7.3570704,7803.3994,378.17035,6341.7944,0.0,-67.25763,-11.470243
2526,Non,SHS,118,3.668730986854632,0.35,99.0,99.0,99.0,SHS2025,0.35,12.543736,1.4674923,0.0,4.035604,5.503096599999999,5836.951,378.17035,4743.669,0.0,-66.562515,-10.153915
2527,SA_Diesel2012,SHS,151,11.417170751185589,0.35,99.0,99.0,99.0,SHS2025,0.35,39.03638,4.566868299999999,0.0,12.5588875,17.125754999999998,18164.718999999997,378.17035,14762.401000000002,0.0,-67.35614,-11.978881
2528,SA_PV2012,SHS,151,1.4294156311197752,0.35,99.0,99.0,99.0,SHS2025,0.35,4.8873067,0.57176626,0.0,1.5723572000000001,2.1441236,2274.2002,378.17035,1848.2344,0.0,-66.38073,-10.87995
2530,Non,SHS,3521,37.91022017897443,0.35,99.0,99.0,99.0,SHS2025,0.35,129.6186,15.164088000000001,0.0,41.701240000000006,56.86533000000001,60315.16,378.17035,49017.914000000004,0.0,-65.60898,-19.125662
2534,Non,SHS,3742,15.897834272470405,0.35,99.0,99.0,99.0,SHS2025,0.35,54.356190000000005,6.3591337,0.0,17.487617,23.846752,25293.455,378.17035,20555.9,0.0,-66.14014399999999,-18.541542
2536,Non,SHS,3898,42.801861508429454,0.35,99.0,99.0,99.0,SHS2025,0.35,146.3436,17.120745,0.0,47.082046999999996,64.20279000000001,68097.76,378.17035,55342.81,0.0,-65.82413000000001,-18.973444
2541,SA_PV2012,SHS,3667,2.8588312628245007,0.35,99.0,99.0,99.0,SHS2025,0.35,9.774613,1.1435325,0.0,3.1447144000000002,4.288247,4548.4004,378.17035,3696.4688,0.0,-68.12979,-19.803160000000002
2543,SA_Diesel2012,SHS,4000,9.990804336543317,0.35,99.0,99.0,99.0,SHS2025,0.35,34.1595,3.9963217,0.0,10.989884,14.986206,15895.37,378.17035,12918.11,0.0,-66.54269000000001,-18.111748000000002
2546,Non,SHS,3136,15.897834272470405,0.35,99.0,99.0,99.0,SHS2025,0.35,54.356190000000005,6.3591337,0.0,17.487617,23.846752,25293.455,378.17035,20555.9,0.0,-65.50487,-20.333965
2548,SA_PV2012,SHS,3262,28.95281777541586,0.35,99.0,99.0,99.0,SHS2025,0.35,98.99240999999999,11.581127,0.0,31.848098999999998,43.429226,46063.934,378.17035,37435.992,0.0,-66.0786,-20.520853
2550,SA_PV2012,SHS,4247,9.619043358314329,0.35,99.0,99.0,99.0,SHS2025,0.35,32.888412,3.8476174,0.0,10.580948,14.428564999999999,15303.898000000001,378.17035,12437.423,0.0,-68.34065,-19.946346
2551,SA_PV2012,SHS,3328,33.638094789073804,0.35,99.0,99.0,99.0,SHS2025,0.35,115.01181000000001,13.455238,0.0,37.001903999999996,50.45714,53518.207,378.17035,43494.055,0.0,-65.94187,-18.250753
2556,SA_PV2012,SHS,238,31.042264519948983,0.35,99.0,99.0,99.0,SHS2025,0.35,106.13642,12.416905,0.0,34.146491999999995,46.563396000000004,49388.242,378.17035,40137.65,0.0,-63.8846,-16.89996
2557,SA_PV2012,SHS,232,33.01843787942938,0.35,99.0,99.0,99.0,SHS2025,0.35,112.89313999999999,13.207376000000002,0.0,36.320282,49.527657,52532.335999999996,378.17035,42692.84,0.0,-63.798805,-16.849992999999998
2558,MG_Diesel2012,SHS,344,0.4130106051163969,0.35,99.0,99.0,99.0,SHS2025,0.35,1.4121221000000002,0.16520424,0.0,0.45431167,0.6195159,657.09985,378.17035,534.0227,0.0,-60.15765,-17.749468
2559,Non,SHS,469,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-62.431435,-16.578232
2561,MG_Diesel2012,SHS,1510,8.766877603659138,0.35,99.0,99.0,99.0,SHS2025,0.35,29.97478,3.5067510000000004,0.0,9.643564999999999,13.150316,13948.103000000001,378.17035,11335.572,0.0,-63.658802,-20.401344
2562,Non,SHS,482,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-62.43070600000001,-16.231665
2565,Non,SHS,534,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-62.79923,-20.337232999999998
2566,SA_PV2012,SHS,518,2.653342365466329,0.35,99.0,99.0,99.0,SHS2025,0.35,9.072027,1.061337,0.0,2.9186766,3.9800136,4221.468,378.17035,3430.7717,0.0,-63.213719999999995,-18.431725
2567,SA_PV2012,SHS,532,0.20650530255819846,0.35,99.0,99.0,99.0,SHS2025,0.35,0.70606107,0.08260212,0.0,0.22715583,0.30975795,328.54992999999996,378.17035,267.01135,0.0,-62.2839,-16.253885
2568,MG_Diesel2012,SHS,336,11.212698259612392,0.35,99.0,99.0,99.0,SHS2025,0.35,38.337270000000004,4.4850793,0.0,12.333967999999999,16.819048000000002,17839.402,378.17035,14498.018999999998,0.0,-62.907745,-16.17194
2570,SA_PV2012,SHS,552,0.20650530255819846,0.35,99.0,99.0,99.0,SHS2025,0.35,0.70606107,0.08260212,0.0,0.22715583,0.30975795,328.54992999999996,378.17035,267.01135,0.0,-62.853535,-20.312920000000002
2571,SA_PV2012,SHS,586,1.4294156311197752,0.35,99.0,99.0,99.0,SHS2025,0.35,4.8873067,0.57176626,0.0,1.5723572000000001,2.1441236,2274.2002,378.17035,1848.2344,0.0,-62.393832999999994,-16.231776999999997
2572,SA_PV2012,SHS,526,0.20650530255819846,0.35,99.0,99.0,99.0,SHS2025,0.35,0.70606107,0.08260212,0.0,0.22715583,0.30975795,328.54992999999996,378.17035,267.01135,0.0,-62.276325,-16.257715
2573,Non,SHS,456,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-62.46989,-16.225872
2575,SA_Diesel2012,SHS,234,0.4130106051163969,0.35,99.0,99.0,99.0,SHS2025,0.35,1.4121221000000002,0.16520424,0.0,0.45431167,0.6195159,657.09985,378.17035,534.0227,0.0,-58.26086,-18.217194
2576,SA_PV2012,SHS,272,1.2390318147642403,0.35,99.0,99.0,99.0,SHS2025,0.35,4.2363663,0.49561274,0.0,1.362935,1.8585477,1971.2996,378.17035,1602.0681,0.0,-61.712734,-17.64205
2580,SA_PV2012,SHS,558,41.58897422141651,0.35,99.0,99.0,99.0,SHS2025,0.35,142.19661000000002,16.63559,0.0,45.74787,62.38346,66168.055,378.17035,53774.543,0.0,-63.965065,-21.113802
2581,SA_PV2012,SHS,1433,15.709483266222444,0.35,99.0,99.0,99.0,SHS2025,0.35,53.7122,6.2837934,0.0,17.280432,23.564224,24993.787,378.17035,20312.361,0.0,-64.095375,-21.70802
2582,MG_Diesel2012,SHS,928,6.525529436354329,0.35,99.0,99.0,99.0,SHS2025,0.35,22.3114,2.6102117999999996,0.0,7.1780824999999995,9.788294,10382.117,378.17035,8437.51,0.0,-63.68216999999999,-20.174692
2583,SA_Diesel2012,SHS,333,0.20650530255819846,0.35,99.0,99.0,99.0,SHS2025,0.35,0.70606107,0.08260212,0.0,0.22715583,0.30975795,328.54992999999996,378.17035,267.01135,0.0,-61.655345999999994,-16.979257999999998
2585,Non,SHS,523,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-62.783134,-20.274033
2588,Non,SHS,455,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-62.53969,-20.264536
2589,SA_PV2012,SHS,491,1.4294156311197752,0.35,99.0,99.0,99.0,SHS2025,0.35,4.8873067,0.57176626,0.0,1.5723572000000001,2.1441236,2274.2002,378.17035,1848.2344,0.0,-62.689890000000005,-20.350514999999998
2593,MG_Diesel2012,SHS,311,0.4130106051163969,0.35,99.0,99.0,99.0,SHS2025,0.35,1.4121221000000002,0.16520424,0.0,0.45431167,0.6195159,657.09985,378.17035,534.0227,0.0,-62.40164,-16.51849
2594,SA_Diesel2012,SHS,160,31.39674661153237,0.35,99.0,99.0,99.0,SHS2025,0.35,107.34843000000001,12.558699,0.0,34.536423,47.09512,49952.223,378.17035,40595.992,0.0,-66.28362,-11.992697
2596,Non,SHS,496,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-62.692104,-20.303001000000002
2597,Non,SHS,498,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-62.690780000000004,-20.313208
2599,SA_Diesel2012,SHS,161,3.7019903641675103,0.35,99.0,99.0,99.0,SHS2025,0.35,12.657454,1.4807961,0.0,4.0721893,5.552985700000001,5889.8667,378.17035,4786.6733,0.0,-59.00829,-18.607257999999998
2601,SA_Diesel2012,SHS,267,0.4130106051163969,0.35,99.0,99.0,99.0,SHS2025,0.35,1.4121221000000002,0.16520424,0.0,0.45431167,0.6195159,657.09985,378.17035,534.0227,0.0,-61.250153000000005,-17.761034
2605,SA_PV2012,SHS,1170,15.521132259974491,0.35,99.0,99.0,99.0,SHS2025,0.35,53.06821,6.2084527000000005,0.0,17.073245999999997,23.281698000000002,24694.121,378.17035,20068.824,0.0,-67.463104,-15.99039
2607,SA_PV2012,SHS,3716,23.25141773296728,0.35,99.0,99.0,99.0,SHS2025,0.35,79.49879,9.300567,0.0,25.57656,34.877125,36993.004,378.17035,30064.084,0.0,-67.49294,-18.061954
