,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SA_PV_2025,LCOE_MG_PV_2025,LCOE_MG_Diesel_2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,X_deg,Y_deg
5360,MG_Diesel2012,SHS,284,40.262244960141075,0.5414703000000001,99.0,99.0,0.39591740000000003,Grid2025,0.39591740000000003,137.6604,6.41259,69684.81,400.2942,55104.66,0.005260916,-61.856919999999995,-16.982552
5361,Non,SHS,219,28.126937558086173,0.49818927,99.0,99.0,99.0,SA_PV_2025,0.49818927,96.16865,9.804339,61256.527,611.31635,58789.465,0.0,-64.46204,-16.797255
5363,SA_Diesel2012,SHS,151,25.224566665577623,0.7002187,99.0,99.0,99.0,SA_PV_2025,0.7002187,86.24516,8.179714,77213.45,859.222,74103.74,0.0,-58.78532,-18.708658
5365,Non,SHS,389,9.783282629662516,0.48515964,99.0,99.0,99.0,SA_PV_2025,0.48515964,33.449963000000004,3.3210146000000003,20749.365,595.328,19913.7,0.0,-61.637917,-15.850742000000002
5367,SA_PV2012,SHS,207,7.960027095229084,0.48563796,99.0,99.0,99.0,SA_PV_2025,0.48563796,27.216082,2.7047596,16899.066000000003,595.9149,16218.47,0.0,-63.11229,-15.832857
5369,SA_Diesel2012,SHS,145,14.880412841266999,0.48847175,99.0,99.0,99.0,SA_PV_2025,0.48847175,50.877533,5.085761,31775.322,599.3922,30495.596,0.0,-59.254943999999995,-16.434763
5371,MG_Diesel2012,Lowlands,429,56.82620877985722,99.0,0.57603425,0.55513424,0.3822662,Grid2025,0.3822662,194.29416,8.640108,90653.625,366.8881,71284.21,0.11027803,-61.042503,-16.381216000000002
5372,MG_Diesel2012,SHS,2016,20.501230269217416,0.6772191,99.0,99.0,0.40294164,Grid2025,0.40294164,70.09563399999999,3.2652419999999998,36112.508,408.5112,28634.852000000003,0.02077751,-64.089355,-18.523312
5374,SA_PV2012,SHS,2097,16.31592690124713,0.44494712,99.0,99.0,99.0,SA_PV_2025,0.44494712,55.78569,5.0795083,31736.257999999998,545.9842,30458.104,0.0,-64.09026,-18.841541
5375,SA_Diesel2012,SHS,274,41.453053287557275,0.5379334,99.0,99.0,99.0,SA_PV_2025,0.5379334,141.73189,13.685689000000002,97481.13,660.08545,93555.16,0.0,-62.665546,-17.362444
5376,SA_PV2012,SHS,222,26.75401761401321,0.48252153,99.0,99.0,99.0,SA_PV_2025,0.48252153,91.4745,9.032485000000001,56434.055,592.0909,54161.22,0.0,-63.811264,-16.834120000000002
5377,SA_PV2012,SHS,424,9.17988820614326,0.48153663,99.0,99.0,99.0,SA_PV_2025,0.48153663,31.386902000000003,3.092917,19324.234,590.8823,18545.965,0.0,-62.494530000000005,-15.95398
5378,MG_Diesel2012,SHS,1904,7.998368497079718,0.5299658,99.0,99.0,99.0,SA_PV_2025,0.5299658,27.347174,2.6015425,18530.4,650.30865,17784.104,0.0,-64.32887,-17.97759
5379,SA_PV2012,SHS,226,22.652088924398626,0.47863534,99.0,99.0,99.0,SA_PV_2025,0.47863534,77.44962,7.58603,47396.75,587.3222,45487.883,0.0,-63.153137,-16.381918
5380,SA_PV2012,SHS,714,49.22879501781175,0.5128189000000001,99.0,99.0,99.0,SA_PV_2025,0.5128189000000001,168.31788999999998,15.494045999999999,110361.8,629.268,105917.06,0.0,-63.782867,-18.830289999999998
5381,SA_Diesel2012,SHS,406,34.8870086747117,0.47608647,99.0,99.0,99.0,SA_PV_2025,0.47608647,119.28197,11.621203,72608.11,584.1946,69683.875,0.0,-63.30826,-17.593628
5382,SA_Diesel2012,SHS,262,27.13379365716198,0.7132869000000001,99.0,99.0,99.0,SA_PV_2025,0.7132869000000001,92.772995,8.963042999999999,84607.78,875.2576,81200.27,0.0,-61.936478,-17.285978
5383,MG_Diesel2012,SHS,739,42.37187880933713,0.5110020000000001,99.0,99.0,0.36919153,Grid2025,0.36919153,144.87344,6.7485924,68385.65,369.03015,53462.668,0.07415967400000001,-63.140755000000006,-19.719620000000003
5384,MG_Diesel2012,SHS,1822,9.02465557202112,0.7060585,99.0,99.0,0.50946814,Grid2025,0.50946814,30.856146000000003,1.4373618000000001,20099.406000000003,533.1264,16450.225,1.8739991000000003,-64.48015,-17.877487
5385,SA_PV2012,SHS,2463,8.975415715447486,0.45094955,99.0,99.0,99.0,SA_PV_2025,0.45094955,30.687790000000003,2.8319402,17693.678,553.3496,16981.078,0.0,-63.94065,-18.539925
5386,MG_Diesel2012,SHS,1462,14.550917865585456,0.7004326,99.0,99.0,0.45628873,Grid2025,0.45628873,49.750957,2.3175328,29024.562,470.91684000000004,23428.564,0.075681,-64.25009,-18.029268
5387,SA_PV2012,SHS,207,25.490733097183913,0.49906140000000004,99.0,99.0,99.0,SA_PV_2025,0.49906140000000004,87.15521,8.90098,55612.43,612.3865400000001,53372.68,0.0,-64.74689000000001,-16.648537
5389,SA_Diesel2012,Lowlands,321,50.99250562444543,99.0,0.65646595,0.6413277,0.5063277,Grid2025,0.5063277,174.34818,7.860711599999999,109242.99,512.4449,89343.83,0.040939838,-61.49261,-15.229198
5390,MG_Diesel2012,SHS,2642,22.0324320147542,0.46626145,99.0,99.0,99.0,SA_PV_2025,0.46626145,75.330956,7.1877584,44908.39,572.1385,43099.742,0.0,-64.60191999999999,-17.855326
5392,SA_Diesel2012,SHS,674,47.895801506558676,0.45206425,99.0,99.0,99.0,SA_PV_2025,0.45206425,163.76025,15.149529000000001,94652.734,554.71747,90840.664,0.0,-63.16243000000001,-19.3474
5393,MG_Diesel2012,SHS,1626,35.385592542612635,0.68642765,99.0,99.0,0.31194103,Grid2025,0.31194103,120.98666999999999,5.635883,48254.137,302.0583,36545.027,0.23481858,-64.14907,-18.306955
5394,SA_PV2012,SHS,231,40.57677581291853,0.47765455,99.0,99.0,99.0,SA_PV_2025,0.47765455,138.73581000000001,13.56104,84728.01,586.1187,81315.66,0.0,-62.75946999999999,-16.612864000000002
5395,MG_Diesel2012,SHS,850,3.9013808326653265,0.66933614,99.0,99.0,0.66164005,Grid2025,0.66164005,13.339189000000001,0.6213751000000001,11284.327,711.1377,9486.0,0.039367914,-63.67024,-19.5476
5396,SA_Diesel2012,SHS,319,3.87523628882788,0.46388257,99.0,99.0,99.0,SA_PV_2025,0.46388257,13.249798,1.2577889,7858.5386,569.2194,7542.0419999999995,0.0,-62.23081,-18.376692000000002
5399,MG_Diesel2012,SHS,449,21.849304047005305,0.48081827,99.0,99.0,99.0,SA_PV_2025,0.48081827,74.70483,7.350554499999999,45925.527,590.00085,44075.91,0.0,-61.10012,-16.587664
5400,SA_Diesel2012,SHS,195,8.975415715447486,0.4893099,99.0,99.0,99.0,SA_PV_2025,0.4893099,30.687790000000003,3.0728412,19198.803,600.4207,18425.586,0.0,-63.353609999999996,-15.636401000000001
5405,SA_Diesel2012,SHS,202,40.78517294028556,0.49906059999999997,99.0,99.0,99.0,SA_PV_2025,0.49906059999999997,139.44835,14.241546,88979.74,612.3855599999999,85396.16,0.0,-64.74461,-16.58674
5406,SA_PV2012,SHS,260,8.975415715447486,0.4617802,99.0,99.0,99.0,SA_PV_2025,0.4617802,30.687790000000003,2.899956,18118.633,566.63965,17388.92,0.0,-59.804634,-18.319145000000002
5407,SA_Diesel2012,SHS,657,33.176010112819064,0.54611933,99.0,99.0,99.0,SA_PV_2025,0.54611933,113.4319,11.119707,79204.02,670.1302,76014.14,0.0,-62.018448,-16.444945999999998
5408,SA_PV2012,SHS,2472,43.01330782244151,0.46303242,99.0,99.0,99.0,SA_PV_2025,0.46303242,147.06654,13.935282999999998,87066.24,568.1762,83559.72,0.0,-64.74136,-17.865631
5410,SA_Diesel2012,,217,805.2355560261573,99.0,99.0,99.0,0.22104172,Grid2025,0.22104172,2753.176,260.30795,1579289.6,397.25815,1093721.6,35.581317999999996,-64.22674,-16.494894
5411,SA_Diesel2012,SHS,222,17.760306627778316,0.54729027,99.0,99.0,99.0,SA_PV_2025,0.54729027,60.72416,5.9655414,42491.664000000004,671.5671,40780.348,0.0,-63.536964000000005,-16.885496
5412,Non,SHS,425,24.458206571231536,0.48546165,99.0,99.0,99.0,SA_PV_2025,0.48546165,83.62491,8.307705,51905.707,595.6986,49815.242,0.0,-64.08946999999999,-17.454042
5414,SA_PV2012,SHS,220,45.538860516707004,0.54515445,99.0,99.0,99.0,SA_PV_2025,0.54515445,155.70164,15.236435,108526.87,668.9462,104156.03,0.0,-63.136814,-16.398993
5415,MG_Diesel2012,SHS,1662,17.634549775166832,0.68488187,99.0,99.0,0.44153923,Grid2025,0.44153923,60.294185999999996,2.8086643,34038.406,453.66284,27353.23,0.005538174,-64.1648,-18.326859
5416,MG_Diesel2012,Lowlands,754,57.28843444667526,99.0,0.74039286,0.73863745,0.56304103,Grid2025,0.56304103,195.87454,8.701862,134478.34,568.2082,111297.52,0.6627468000000001,-63.150240000000004,-19.749416
5418,SA_PV2012,SHS,1793,35.0675104117118,0.44987079999999996,99.0,99.0,99.0,SA_PV_2025,0.44987079999999996,119.89912,11.038098,68964.93,552.0259,66187.414,0.0,-63.96499300000001,-18.590120000000002
5419,MG_Diesel2012,SHS,318,8.174522640927364,0.53265715,99.0,99.0,99.0,SA_PV_2025,0.53265715,27.949463,2.6723406,19034.688000000002,653.61115,18268.08,0.0,-60.546496999999995,-17.8528
5420,SA_Diesel2012,SHS,126,0.4130106051163969,0.7020505,99.0,99.0,99.0,SA_PV_2025,0.7020505,1.4121221000000002,0.13427967,1267.55,861.4697,1216.5005,0.0,-58.557446,-18.75832
5421,MG_Diesel2012,SHS,435,8.195726155177482,0.5445643,99.0,99.0,99.0,SA_PV_2025,0.5445643,28.021959999999996,2.7391655,19510.67,668.2221,18724.893,0.0,-61.86614,-16.59635
5422,SA_Diesel2012,Lowlands,224,71.21997741591521,99.0,0.6226536,0.60222983,0.46557659999999995,Grid2025,0.46557659999999995,243.5078,10.56315,134984.73,448.64883,109249.49,0.030619489,-63.866409999999995,-16.671833
5423,SA_Diesel2012,SHS,326,25.897786254351576,0.49308476,99.0,99.0,99.0,SA_PV_2025,0.49308476,88.54697,8.934819000000001,55823.85,605.05273,53575.585999999996,0.0,-61.54364,-15.210925
5426,SA_PV2012,SHS,1918,24.059284643672605,0.44415462,99.0,99.0,99.0,SA_PV_2025,0.44415462,82.26095600000001,7.476845699999999,46714.582,545.0117,44833.187999999995,0.0,-64.14551,-18.835878
5427,MG_Diesel2012,SHS,1412,3.097579536910602,0.6955328000000001,99.0,99.0,0.63594854,Grid2025,0.63594854,10.590916,0.4933532,8611.523000000001,681.0837,7213.3003,0.04098249,-63.94371999999999,-18.234032
5428,Non,SHS,117,26.90402723010955,0.46495333,99.0,99.0,99.0,SA_PV_2025,0.46495333,91.987404,8.752419999999999,54684.246,570.5333,52481.88,0.0,-58.46266,-18.870601999999998
5429,MG_Diesel2012,Lowlands,256,119.28807828207155,99.0,0.45737556,0.43795756,0.24983066,Grid2025,0.24983066,407.85715,16.985163,116470.39,205.08461,83645.23,0.0022836064000000002,-62.597588,-17.017372
5432,SA_Diesel2012,SHS,504,7.616443451934236,0.684563,99.0,99.0,99.0,SA_PV_2025,0.684563,26.041335999999998,2.4146063,22792.984,840.0111699999999,21875.014,0.0,-63.328663,-18.988854999999997
5433,MG_Diesel2012,SHS,336,31.171829840448122,0.71798074,99.0,99.0,0.34866568,Grid2025,0.34866568,106.57942,4.964754599999999,47512.405999999995,345.01892000000004,36771.918,0.09089234,-61.493164,-17.076921
5434,SA_PV2012,SHS,228,40.80637645161092,0.46446237,99.0,99.0,99.0,SA_PV_2025,0.46446237,139.52084,13.261117,82854.125,569.9309,79517.234,0.0,-59.319545999999995,-18.140583
5435,SA_Diesel2012,Lowlands,247,75.09143005775765,99.0,0.5941576,0.5698333000000001,0.4388245,Grid2025,0.4388245,256.74466,11.080385,133458.36,417.36053,107155.09,0.03197049,-63.67738000000001,-16.953344
5436,SA_PV2012,SHS,1462,18.58240319958501,0.5219215,99.0,99.0,99.0,SA_PV_2025,0.5219215,63.534985,5.9523535,42397.73,640.4376,40690.195,0.0,-64.056946,-18.253582
5437,SA_Diesel2012,SHS,321,4.92591709880654,0.70592105,99.0,99.0,99.0,SA_PV_2025,0.70592105,16.842175,1.6103636000000001,15201.231000000002,866.2192,14589.014,0.0,-60.457203,-17.825777
5438,SA_PV2012,Lowlands,404,56.11956402394797,99.0,0.6688337,0.6633653,0.6319872,Grid2025,0.6319872,191.87807,8.545699,148236.78,646.7454,124096.26,1.9061053,-62.53840600000001,-19.402391
5440,Non,SHS,314,3.668730986854632,0.48761532,99.0,99.0,99.0,SA_PV_2025,0.48761532,12.543736,1.2516841,7820.3965,598.3413,7505.436,0.0,-64.19655999999999,-17.40641
5441,SA_PV2012,SHS,2041,20.987849649137075,0.46682060000000003,99.0,99.0,99.0,SA_PV_2025,0.46682060000000003,71.75943000000001,6.8551899999999995,42830.54,572.82465,41105.57,0.0,-63.945915,-18.048113
5442,SA_Diesel2012,SHS,362,8.005342341454222,0.73801863,99.0,99.0,99.0,SA_PV_2025,0.73801863,27.37102,2.7360747,25827.525,905.6054,24787.342,0.0,-61.384686,-15.847610000000001
5443,Non,Lowlands,206,53.80805444852008,99.0,0.6110651,0.5983561,99.0,MG_Diesel_2025,0.5983561,183.97481000000002,9.613610000000001,135276.48,397.34225,73100.96,0.0,-64.54328000000001,-16.672352
5444,SA_Diesel2012,Lowlands,566,144.67302611515453,99.0,0.5498890000000001,0.5522593000000001,99.0,MG_PV_2025,0.5498890000000001,494.6507,40.285362,307544.5,549.2461,271684.97,0.0,-62.90895,-19.71124
5445,SA_PV2012,SHS,244,19.576588311987745,0.47587922,99.0,99.0,99.0,SA_PV_2025,0.47587922,66.9342,6.518314,40725.77,583.94025,39085.57,0.0,-62.690678000000005,-16.801462
5446,SA_PV2012,SHS,2820,5.14651107570497,0.65165603,99.0,99.0,99.0,SA_PV_2025,0.65165603,17.596404999999997,1.5531452,14661.111,799.63184,14070.646,0.0,-64.387146,-21.338472
5447,MG_Diesel2012,Lowlands,395,85.52959504780134,99.0,0.46410206,0.4477515,0.27858418,Grid2025,0.27858418,292.43375,12.474949,95388.34,240.88192999999998,70442.0,0.0022836064000000002,-61.810269999999996,-16.768297
5448,SA_Diesel2012,SHS,509,30.791460373440913,0.48129895,99.0,99.0,99.0,SA_PV_2025,0.48129895,105.2789,10.369236,64785.94,590.5907,62176.74,0.0,-62.187263,-16.023928
5449,MG_Diesel2012,SHS,832,19.023732138095667,0.5101547000000001,99.0,99.0,99.0,SA_PV_2025,0.5101547000000001,65.04393,5.9563375,42426.105,625.9989,40717.43,0.0,-63.19466800000001,-19.719137
5450,Non,Lowlands,222,73.37461970784511,99.0,0.5755229000000001,0.5741951999999999,99.0,MG_Diesel_2025,0.5741951999999999,250.87472999999997,12.664685,171013.34,346.80548,87004.734,0.0,-64.40456400000001,-16.704512
5451,SA_PV2012,SHS,776,16.110438004473902,0.4667089,99.0,99.0,99.0,SA_PV_2025,0.4667089,55.083103,5.2608385,32869.187999999995,572.68756,31545.408,0.0,-63.348156,-18.140342999999998
5452,SA_PV2012,Lowlands,404,56.72148960224514,99.0,0.60965556,0.6041126,0.58501136,Grid2025,0.58501136,193.93611,8.626118,138509.56,593.4326,115088.016,2.1380427,-62.542019999999994,-19.374205
5456,MG_Diesel2012,SHS,600,10.466268059984174,0.6493693,99.0,99.0,0.50014013,Grid2025,0.50014013,35.785156,1.6669682000000001,22883.326,522.2145,18687.525,0.0522784,-64.35375,-22.634554
5470,MG_Diesel2012,SHS,839,25.366727041673602,0.49497867,99.0,99.0,0.42587355,Grid2025,0.42587355,86.731224,4.0401726,47225.945,435.33704000000006,37757.316,0.10696579,-64.23060600000001,-21.159044
5471,SA_PV2012,SHS,2960,22.652088924398626,0.40848959999999995,99.0,99.0,99.0,SA_PV_2025,0.40848959999999995,77.44962,6.47427,40450.586,501.24805,38821.473,0.0,-64.90655500000001,-21.374128
5472,MG_Diesel2012,SHS,611,10.244657708595613,0.48691884,99.0,99.0,99.0,SA_PV_2025,0.48691884,35.027446999999995,3.0615099999999997,21806.682,597.4867,20928.433999999997,0.0,-64.47613,-22.459789999999998
5476,SA_PV2012,SHS,2392,41.18612767531979,0.42619208,99.0,99.0,99.0,SA_PV_2025,0.42619208,140.81923999999998,12.281683000000001,76734.72,522.9703400000001,73644.29,0.0,-64.52526999999999,-21.207352
5477,Non,SHS,983,6.114551642807884,0.43486848,99.0,99.0,99.0,SA_PV_2025,0.43486848,20.906226999999998,1.8604759999999998,11624.067,533.61694,11155.917,0.0,-64.03511,-21.375767
5478,SA_PV2012,SHS,1136,26.50713812464967,0.42440724,99.0,99.0,99.0,SA_PV_2025,0.42440724,90.6304,7.871312599999999,49179.168,520.78015,47198.515999999996,0.0,-64.46797,-22.020067
5485,MG_Diesel2012,SHS,1297,17.760306627778316,0.49570420000000004,99.0,99.0,99.0,SA_PV_2025,0.49570420000000004,60.72416,5.4032454,38486.516,608.26697,36936.5,0.0,-64.00703399999999,-21.554356
5488,MG_Diesel2012,SHS,701,6.980806075313013,0.64964193,99.0,99.0,0.5427904,Grid2025,0.5427904,23.868032,1.1118368,16564.307,572.1069,13655.066,0.19715323,-64.35439000000001,-22.606094
5490,SA_PV2012,SHS,1388,6.539618112741892,0.49330917,99.0,99.0,99.0,SA_PV_2025,0.49330917,22.35957,1.9799455000000001,14102.858,605.3281,13534.877,0.0,-64.08991999999999,-21.686144
5494,SA_PV2012,SHS,213,5.306684728885331,0.5106636,99.0,99.0,99.0,SA_PV_2025,0.5106636,18.144054,1.8960935,11846.601999999999,626.6234,11369.489,0.0,-65.957535,-15.946425
5495,SA_Diesel2012,SHS,154,37.76820082268927,0.5262555,99.0,99.0,99.0,SA_PV_2025,0.5262555,129.13303,13.906711999999999,86887.734,645.7557400000001,83388.4,0.0,-65.32738499999999,-14.828729999999998
5496,Non,SHS,136,8.56037229876114,0.5371743,99.0,99.0,99.0,SA_PV_2025,0.5371743,29.268719,3.2174322999999996,20102.193,659.154,19292.592,0.0,-65.55729000000001,-11.753305000000001
5498,Non,SHS,2626,25.681116899208174,0.42735937,99.0,99.0,99.0,SA_PV_2025,0.42735937,87.80615,7.679071,47978.062000000005,524.4027,46045.78,0.0,-64.9446,-18.96165
5500,SA_PV2012,SHS,246,30.588879709601287,0.49229208,99.0,99.0,99.0,SA_PV_2025,0.49229208,104.58626,10.536296,65829.72,604.0801,63178.477,0.0,-64.34654,-17.257378
5502,SA_PV2012,SHS,2621,37.529311555115115,0.42036542,99.0,99.0,99.0,SA_PV_2025,0.42036542,128.31625,11.038221,68965.7,515.82056,66188.16,0.0,-65.943535,-17.851078
5505,SA_PV2012,SHS,3862,32.63185381360831,0.38889053,99.0,99.0,99.0,SA_PV_2025,0.38889053,111.57138,8.879135,55475.94,477.19845999999995,53241.69,0.0,-69.14386,-16.959201999999998
5507,SA_Diesel2012,SHS,339,21.207568216078386,0.52234393,99.0,99.0,99.0,SA_PV_2025,0.52234393,72.51066999999999,7.750843499999999,48426.49,640.956,46476.15,0.0,-67.648705,-15.378364000000001
5515,SA_PV2012,Highlands,3876,138.03493290861778,99.0,0.41445392,0.45304155,0.30518937,Grid2025,0.30518937,471.9544,23.602535,197709.78,315.8043,149045.23,0.008649256999999999,-68.91405999999999,-17.471401
5517,SA_PV2012,SHS,160,3.5105901437818474,0.82363737,99.0,99.0,99.0,SA_PV_2025,0.82363737,12.003038,1.3390503,12640.136,1010.6661,12131.063,0.0,-67.16475,-13.07135
5518,SA_PV2012,SHS,4027,3.097579536910602,0.837593,99.0,99.0,99.0,SA_PV_2025,0.837593,10.590916,0.83291894,11342.038,1027.7908,10885.246000000001,0.0,-69.28647,-17.267725
5521,SA_PV2012,SHS,3753,21.22673892256073,0.42415994,99.0,99.0,99.0,SA_PV_2025,0.42415994,72.57621999999999,5.5257926,39359.402,520.47675,37774.234,0.0,-67.44884499999999,-18.903622
5522,SA_Diesel2012,SHS,176,0.8260212108177439,0.80048776,99.0,99.0,99.0,SA_PV_2025,0.80048776,2.8242443,0.30621509999999996,2890.5564,982.2597699999999,2774.1416,0.0,-67.90459399999999,-11.408038000000001
5530,SA_PV2012,SHS,3504,6.525529436354329,0.39314285,99.0,99.0,99.0,SA_PV_2025,0.39314285,22.3114,1.7950131999999999,11215.062,482.41635,10763.383999999998,0.0,-66.061646,-18.808123000000002
5533,SA_Diesel2012,SHS,259,0.4130106051163969,0.7115786999999999,99.0,99.0,99.0,SA_PV_2025,0.7115786999999999,1.4121221000000002,0.13610211,1284.7532,873.16156,1233.0107,0.0,-62.451214,-17.16512
5535,SA_PV2012,SHS,1814,6.734067550190005,0.46376369999999995,99.0,99.0,99.0,SA_PV_2025,0.46376369999999995,23.02441,2.1851222999999997,13652.425,569.07355,13102.583,0.0,-63.835747,-18.184204
5536,MG_Diesel2012,Lowlands,493,306.16340316189564,99.0,0.41832295,0.3914747,0.22694364,Grid2025,0.22694364,1176.2302,41.95215,261319.8,155.14465,182485.83,0.0032941470000000003,-60.969981999999995,-16.699846
5537,MG_Diesel2012,Lowlands,240,113.12821607264068,99.0,0.46990445,0.45130249999999994,0.28470957,Grid2025,0.28470957,386.79602,16.16219,126299.72,242.37267999999997,93748.79,0.020862931,-62.57914399999999,-16.768238
5538,MG_Diesel2012,SHS,1260,22.10911483600397,0.5301475,99.0,99.0,0.44162568,Grid2025,0.44162568,75.59315,3.5213308,42683.617,453.76395,34301.445,0.07954794,-64.108025,-18.039135
5539,SA_PV2012,SHS,223,16.728937507825894,0.47749996,99.0,99.0,99.0,SA_PV_2025,0.47749996,57.19781,5.5891175,34920.242,585.929,33513.855,0.0,-62.942333,-16.490099
5541,SA_Diesel2012,SHS,3089,36.10918456837828,0.40659004,99.0,99.0,99.0,SA_PV_2025,0.40659004,123.4607,10.272495,64181.515999999996,498.9171,61596.652,0.0,-64.958984,-21.744085000000002
5543,SA_PV2012,SHS,171,10.87637044913053,0.6154724,99.0,99.0,99.0,SA_PV_2025,0.6154724,37.187332,4.108414,29263.625,755.23175,28085.055,0.0,-66.813194,-13.9253
5545,SA_Diesel2012,SHS,254,16.31592690124713,0.5219732,99.0,99.0,99.0,SA_PV_2025,0.5219732,55.78569,5.958837,37230.215,640.5011,35730.797,0.0,-66.99600000000001,-15.130575
5546,MG_Diesel2012,SHS,500,25.157761279470634,0.72632086,99.0,99.0,0.3456647,Grid2025,0.3456647,86.016754,4.0068903,38015.668,341.5084,29375.443,0.06508278,-62.061604,-16.133644
5547,SA_PV2012,SHS,153,1.6520424216354879,0.80673915,99.0,99.0,99.0,SA_PV_2025,0.80673915,5.6484885,0.617213,5826.2603,989.9307,5591.6123,0.0,-63.738167000000004,-13.734257000000001
5548,SA_PV2012,SHS,154,3.7019903641675103,0.8201072,99.0,99.0,99.0,SA_PV_2025,0.8201072,12.657454,1.4060043,13272.156,1006.33435,12737.63,0.0,-65.844536,-13.006346
5549,SA_PV2012,SHS,150,22.62885260559796,0.5356145999999999,99.0,99.0,99.0,SA_PV_2025,0.5356145999999999,77.37018,8.480402,52984.7,657.2401,50850.78,0.0,-66.69554000000001,-11.961737
5550,MG_Diesel2012,SHS,145,32.69534817061153,0.8120210999999999,99.0,99.0,0.33196595,Grid2025,0.33196595,111.788475,5.207406,47447.69,325.48352,36385.305,11.248673,-63.78749499999999,-13.236377
5551,SA_PV2012,SHS,161,5.098146616512031,0.5447359,99.0,99.0,99.0,SA_PV_2025,0.5447359,17.431044,1.9431211,12140.426000000001,668.4327,11651.4795,0.0,-66.15183,-14.334477
5552,SA_PV2012,SHS,161,1.6349045287704231,0.61886656,99.0,99.0,99.0,SA_PV_2025,0.61886656,5.589892400000001,0.62097067,4423.082,759.39667,4244.946,0.0,-65.64443,-12.95425
5554,Non,SHS,204,17.12074460044703,0.5239573000000001,99.0,99.0,99.0,SA_PV_2025,0.5239573000000001,58.537437,6.276537,39215.17,642.9358,37635.812000000005,0.0,-66.76613,-15.003943
5557,Non,SHS,211,37.91022017897443,0.52307755,99.0,99.0,99.0,SA_PV_2025,0.52307755,129.6186,13.874709,86687.79,641.85614,83196.5,0.0,-66.79679,-15.037801000000002
5560,SA_Diesel2012,SHS,142,38.32105699950608,0.53772664,99.0,99.0,99.0,SA_PV_2025,0.53772664,131.0233,14.417851,90081.29,659.8317,86453.33,0.0,-65.34673000000001,-11.309866
5561,Non,SHS,288,17.12074460044703,0.52482456,99.0,99.0,99.0,SA_PV_2025,0.52482456,58.537437,6.286926,39280.082,643.99994,37698.105,0.0,-67.35806,-14.540249
5562,SA_Diesel2012,SHS,222,26.50713812464967,0.5216649999999999,99.0,99.0,99.0,SA_PV_2025,0.5216649999999999,90.6304,9.675113,60449.133,640.12286,58014.59,0.0,-66.913925,-15.103045999999999
