,Total GHI Energy
6858,2282.955
6859,2283.014
6860,2240.68
6861,1789.735
6862,2318.204
6863,1874.845
6864,2333.609
6865,2008.528
6866,2151.727
6867,2476.194
6868,1836.625
6869,2082.138
6870,1845.377
6871,2424.392
6872,2501.001
6873,2490.667
6874,2650.348
6875,2511.497
6876,2376.176
6877,2593.032
6878,2541.018
6879,2539.583
6880,2494.947
6881,2515.46
6882,2589.351
6883,2475.634
6884,2560.121
6885,2552.099
6886,2575.604
6887,2363.207
6888,2433.491
6889,2442.081
6890,2549.156
6891,2403.585
6892,2602.482
6893,2379.473
6894,2595.809
6895,2549.645
6896,2476.696
6897,2490.352
6898,2413.501
6899,2500.54
6900,2530.377
6901,2414.768
6902,2536.709
6903,2431.603
6904,2612.662
6905,2539.919
6906,2508.463
6907,2582.091
6908,2575.306
6909,2521.168
6910,2516.192
6911,2526.043
6912,2585.97
6913,2503.725
6914,2518.616
6915,2600.517
6916,2546.38
6917,2589.686
6918,2603.027
6919,2430.609
6920,2615.173
6921,2503.224
6922,2501.983
6923,2606.559
6924,2435.371
6925,2529.826
6926,2535.208
6927,2590.983
6928,2580.875
6929,2653.547
6930,2508.143
6931,2564.949
6932,2445.361
6933,2414.229
6934,2452.543
6935,2497.99
6936,2494.709
6937,2420.88
6938,2627.207
6939,1770.916
6940,1798.982
6941,1785.735
6942,1795.819
6943,1804.783
6944,1811.87
6945,1770.088
6946,1819.132
6947,1791.728
6948,1777.308
6949,1785.378
6950,1786.593
6951,1814.637
6952,1789.429
6953,2372.704
6954,1803.594
6955,1784.559
6956,2399.605
6957,2433.304
6958,2364.567
6959,2408.184
6960,2413.821
6961,2356.781
6962,2429.83
6963,2411.008
6964,2383.661
6965,2377.666
6966,2456.981
6967,2439.752
6968,2419.498
6969,2334.001
6970,2406.068
6971,2300.732
6972,2397.14
6973,2423.12
6974,2439.769
6975,2409.562
6976,2436.378
6977,2454.35
6978,2410.953
6979,2395.631
6980,2501.477
6981,2471.744
6982,2425.561
6983,2335.418
6984,2336.64
6985,2361.55
6986,2428.608
6987,2484.429
6988,2396.881
6989,2400.686
6990,2594.891
6991,2446.577
6992,2438.235
6993,2442.798
6994,2413.743
6995,2429.912
6996,2436.623
6997,2403.596
6998,2381.681
6999,2320.745
7000,2431.863
7001,2377.217
7002,2457.429
7003,2411.238
7004,2450.622
7005,2423.505
7006,2388.004
7007,2313.599
7008,2544.916
7009,2326.257
7010,2413.572
7011,2339.594
7012,2452.622
7013,2379.36
7014,2437.11
7015,2563.715
7016,2478.221
7017,2441.175
7018,2332.26
7019,2463.493
7020,2503.054
7021,2573.622
7022,2294.251
7023,2330.725
7024,2463.553
7025,2605.61
7026,2450.522
7027,2419.562
7028,2356.344
7029,2595.403
7030,2567.23
7031,2601.502
7032,2443.728
7033,2434.548
7034,2549.815
7035,2557.229
7036,2433.94
7037,2406.267
7038,2399.65
7039,2461.267
7040,2394.927
7041,2476.953
7042,2467.183
7043,2385.704
7044,2386.082
7045,2435.178
7046,2506.532
7047,2383.046
7048,2440.76
7049,2474.135
7050,2319.32
7051,2386.018
7052,2597.435
7053,2556.439
7054,2535.111
7055,2351.216
7056,2656.486
7057,2448.889
7058,2433.271
7059,2465.405
7060,2442.804
7061,2342.508
7062,2331.642
7063,2490.781
7064,2435.368
7065,2388.11
7066,2462.248
7067,2384.96
7068,2432.536
7069,2411.391
7070,2478.833
7071,2542.037
7072,2436.977
7073,2386.63
7074,2438.051
7075,2448.117
7076,2474.803
7077,2369.727
7078,2401.738
7079,2427.128
7080,2446.088
7081,2343.564
7082,2450.347
7083,2465.091
7084,2446.283
7085,2484.544
7086,2485.682
7087,2449.497
7088,2427.967
7089,2590.577
7090,2473.321
7091,2390.198
7092,2492.922
7093,2493.129
7094,2480.922
7095,2308.987
7096,2477.125
7097,2370.23
7098,2657.402
7099,2521.908
7100,2422.604
7101,2464.954
7102,2417.5
7103,2411.518
7104,2586.755
7105,2329.54
7106,2346.373
7107,2502.346
7108,2340.449
7109,2461.713
7110,2476.436
7111,2469.321
7112,2388.777
7113,2656.289
7114,2351.426
7115,2477.081
7116,2418.526
7117,2431.547
7118,2445.306
7119,2549.108
7120,2393.562
7121,2411.781
7122,2050.499
7123,1993.579
7124,2053.175
7125,1977.55
7126,2041.015
7127,1907.803
7128,2060.27
7129,1918.731
7130,2025.783
7131,1978.356
7132,1967.565
7133,2103.784
7134,1991.272
7135,1969.199
7136,2068.395
7137,2008.965
7138,1907.669
7139,2049.764
7140,2057.702
7141,2127.078
7142,2064.209
7143,2023.686
7144,2044.265
7145,1998.814
7146,2013.29
7147,1979.353
7148,2075.75
7149,1990.553
7150,2036.331
7151,1991.343
7152,1944.775
7153,1995.721
7154,1992.007
7155,1995.853
7156,1969.077
7157,2395.903
7158,2047.72
7159,1974.182
7160,1954.212
7161,2137.871
7162,1961.121
7163,1893.743
7164,2036.328
7165,1988.607
7166,1980.919
7167,2119.543
7168,1992.32
7169,2035.829
7170,2055.016
7171,1934.996
7172,2043.597
7173,2054.051
7174,1954.318
7175,2005.793
7176,1993.645
7177,1998.205
7178,1976.44
7179,2073.836
7180,1976.883
7181,2062.784
7182,1977.138
7183,1957.921
7184,2022.652
7185,2034.704
7186,2021.613
7187,2049.592
7188,1970.382
7189,1934.287
7190,1955.31
7191,1976.584
7192,1992.221
7193,2031.58
7194,2158.391
7195,2486.169
7196,2059.792
7197,2159.46
7198,1989.229
7199,1997.325
7200,2099.925
7201,1963.505
7202,2135.13
7203,1950.966
7204,1999.958
7205,2134.503
7206,2006.673
7207,1985.017
7208,2066.874
7209,2014.356
7210,2059.755
7211,2077.164
7212,2007.708
7213,2081.071
7214,1920.775
7215,2043.749
7216,2067.638
7217,2004.62
7218,1988.303
7219,2009.587
7220,2051.165
7221,1974.275
7222,2012.084
7223,1972.009
7224,1953.354
7225,1969.581
7226,1934.294
7227,1933.888
7228,2041.958
7229,2006.963
7230,1948.012
7231,2059.641
7232,2063.856
7233,2058.063
7234,2006.411
7235,2097.434
7236,1999.641
7237,2001.641
7238,1992.259
7239,2039.267
7240,2025.523
7241,2098.331
7242,2097.62
7243,2011.767
7244,2035.755
7245,2011.003
7246,2175.535
7247,2033.26
7248,2006.536
7249,2061.459
7250,2133.832
7251,1996.519
7252,1973.224
7253,1997.454
7254,2034.802
7255,2161.314
7256,1963.488
7257,2158.832
7258,2175.45
7259,2046.088
7260,1954.719
7261,1990.322
7262,2416.439
7263,2184.957
7264,2392.277
7265,2277.175
7266,2196.528
7267,2157.882
7268,2212.078
7269,2357.311
7270,2245.268
7271,2584.44
7272,2230.598
7273,2224.776
7274,2258.718
7275,2353.908
7276,2295.141
7277,2433.653
7278,2316.845
7279,2370.893
7280,2188.772
7281,2233.262
7282,2359.821
7283,2277.053
7284,2327.143
7285,2301.163
7286,2398.497
7287,2304.444
7288,2424.128
7289,2200.835
7290,2358.33
7291,2438.92
7292,2282.682
7293,2203.184
7294,2190.309
7295,2176.627
7296,2199.844
7297,2383.777
7298,2403.553
7299,2322.569
7300,2167.142
7301,2350.166
7302,2157.233
7303,2171.86
7304,1843.979
7305,2033.561
7306,2271.912
7307,1798.932
7308,1914.841
7309,2258.274
7310,2180.315
7311,2228.445
7312,2183.694
7313,2292.117
7314,1903.273
7315,2423.9
7316,2324.689
7317,2238.903
7318,2408.013
7319,1863.17
7320,1921.274
7321,1832.381
7322,1824.322
7323,1858.37
7324,2295.513
7325,2126.716
7326,2278.104
7327,1850.596
7328,2273.024
7329,2338.971
7330,2509.907
7331,2494.848
7332,1770.899
7333,2469.643
7334,2464.273
7335,2396.412
7336,2453.67
7337,2006.788
7338,2145.707
7339,1939.929
7340,2001.726
7341,2006.988
7342,2032.655
7343,2177.75
7344,2074.202
7345,2018.729
7346,1938.39
7347,2006.018
7348,2199.791
7349,2187.562
7350,2220.612
7351,2179.518
7352,1831.615
7353,1818.287
7354,1824.829
7355,1861.534
7356,1836.18
7357,1832.413
7358,1813.197
7359,1771.098
7360,1861.464
7361,1789.59
7362,1773.807
7363,1840.757
7364,1772.657
7365,1816.2
7366,1874.828
7367,1827.02
7368,1778.023
7369,1857.908
7370,1771.657
7371,1823.904
7372,1823.434
7373,1837.882
7374,1820.311
7375,1802.478
7376,1842.58
7377,1770.641
7378,1812.235
7379,1824.804
7380,1822.541
7381,1772.844
7382,1832.232
7383,1773.269
7384,1782.207
7385,1801.287
7386,1820.263
7387,1789.292
7388,1777.606
7389,2304.786
7390,2266.418
7391,2196.994
7392,2329.436
7393,2058.959
7394,2195.852
7395,1917.527
7396,1917.531
7397,2038.311
7398,2090.43
7399,2376.469
7400,2205.011
7401,2176.924
7402,2398.323
7403,1907.487
7404,1931.245
7405,2256.273
7406,2197.981
7407,2401.934
7408,1913.627
7409,2242.106
7410,2060.714
7411,2067.505
7412,2197.173
7413,2202.539
7414,1938.796
7415,2374.822
7416,2185.105
7417,2328.656
7418,2240.929
7419,2323.833
7420,2073.171
7421,2199.853
7422,1914.682
7423,1918.525
7424,2365.732
7425,2205.722
7426,2170.862
7427,2403.537
7428,2340.333
7429,2381.902
7430,2316.844
7431,1912.8
7432,1932.72
7433,1929.36
7434,2151.05
7435,2049.394
7436,2137.159
7437,2332.51
7438,2030.333
7439,2260.355
7440,2244.885
7441,2305.207
7442,2337.148
7443,2106.408
7444,2233.038
7445,2348.444
7446,2283.774
7447,2299.893
7448,2228.442
7449,2032.543
7450,2157.541
7451,2010.006
7452,2177.304
7453,2078.51
7454,1944.851
7455,1910.912
7456,2329.813
7457,2224.385
7458,2217.111
7459,2201.432
7460,2379.001
7461,2256.824
7462,2372.185
7463,2228.563
7464,1913.522
7465,1950.141
7466,2275.93
7467,2358.208
7468,2210.913
7469,2415.013
7470,2283.911
7471,2316.814
7472,1936.125
7473,2222.898
7474,2084.851
7475,2234.921
7476,2190.476
7477,2227.932
7478,2207.477
7479,2080.89
7480,2368.257
7481,1913.635
7482,1923.84
7483,1920.586
7484,2028.818
7485,2085.797
7486,2364.724
7487,2290.623
7488,1910.521
7489,2063.456
7490,2070.87
7491,1921.382
7492,2133.923
7493,2287.814
7494,2014.17
7495,1934.594
7496,2219.206
7497,2394.207
7498,2191.59
7499,2140.459
7500,2390.472
7501,2023.476
7502,1917.713
7503,2333.999
7504,1935.03
7505,1905.707
7506,2394.574
7507,2230.535
7508,2358.505
7509,2007.626
7510,2396.104
7511,1945.076
7512,2360.909
7513,2048.946
7514,1914.699
7515,2112.349
7516,1907.574
7517,1909.132
7518,2264.14
7519,2247.826
7520,1921.741
7521,2326.512
7522,2135.264
7523,1918.648
7524,1910.66
7525,2371.457
7526,2211.586
7527,2241.888
7528,2145.82
7529,2121.1
7530,2165.504
7531,1940.083
7532,2319.972
7533,2130.25
7534,2156.638
7535,1907.246
7536,2339.357
7537,2412.065
7538,2330.011
7539,2260.736
7540,2315.474
7541,2232.704
7542,2238.196
7543,1913.837
7544,2411.693
7545,2133.2
7546,2378.478
7547,2324.522
7548,2390.903
7549,1915.674
7550,2092.418
7551,2209.222
7552,2328.446
7553,2246.605
7554,2265.995
7555,2129.89
7556,2196.01
7557,2305.501
7558,2281.23
7559,2320.613
7560,2263.185
7561,2198.802
7562,2206.175
7563,2253.434
7564,2288.129
7565,2223.278
7566,2174.205
7567,2183.54
7568,2180.947
7569,2416.192
7570,2315.121
7571,2311.628
7572,2201.209
7573,2360.271
7574,2342.741
7575,2358.59
7576,2291.396
7577,2264.204
7578,2281.224
7579,2401.226
7580,2196.594
7581,2267.297
7582,2275.139
7583,2200.61
7584,2191.241
7585,2258.78
7586,2172.049
7587,2201.933
7588,2239.489
7589,2259.067
7590,2363.198
7591,2237.827
7592,2193.004
7593,2227.914
7594,2344.389
7595,2200.924
7596,2296.744
7597,2153.098
7598,2337.496
7599,2189.66
7600,2241.626
7601,2261.447
7602,2220.007
7603,2301.528
7604,2199.815
7605,2222.428
7606,2186.976
7607,2349.882
7608,2323.171
7609,2289.663
7610,2236.226
7611,2242.075
7612,2273.722
7613,2194.127
7614,2196.692
7615,2166.93
7616,2191.491
7617,2167.863
7618,2355.332
7619,2278.245
7620,2191.389
7621,2186.572
7622,2266.753
7623,2402.057
7624,2226.589
7625,2365.546
7626,2252.974
7627,2262.053
7628,2202.312
7629,2197.192
7630,2197.702
7631,2181.886
7632,2269.905
7633,2327.743
7634,2281.765
7635,1902.544
7636,2480.295
7637,2241.482
7638,2163.952
7639,1938.667
7640,2302.27
7641,1858.022
7642,2288.231
7643,2210.843
7644,2163.699
7645,2305.626
7646,2348.223
7647,2447.679
7648,2301.446
7649,2262.532
7650,2158.627
7651,2294.456
7652,2156.41
7653,1862.231
7654,2228.128
7655,2199.556
7656,2297.887
7657,1843.516
7658,2195.88
7659,1786.15
7660,2278.3
7661,2439.543
7662,2310.578
7663,1894.903
7664,1806.961
7665,2393.457
7666,2376.292
7667,2310.857
7668,1896.198
7669,2115.266
7670,2220.502
7671,2415.721
7672,2356.357
7673,1875.726
7674,2110.695
7675,1937.112
7676,2212.555
7677,2270.73
7678,2345.751
7679,2480.116
7680,2280.367
7681,2304.435
7682,2311.595
7683,2147.023
7684,2328.389
7685,2112.838
7686,1892.262
7687,2242.508
7688,2391.968
7689,1801.546
7690,2409.847
7691,2312.41
7692,2112.085
7693,2262.388
7694,2475.413
7695,2295.93
7696,1883.4
7697,2300.611
7698,1846.756
7699,2228.779
7700,2275.324
7701,1866.077
7702,1921.394
7703,1840.383
7704,2449.652
7705,2509.143
7706,2303.056
7707,2247.655
7708,2235.403
7709,2386.142
7710,2456.321
7711,1863.451
7712,2443.071
7713,2439.207
7714,1857.615
7715,2406.448
7716,2479.24
7717,2221.734
7718,2041.504
7719,2474.454
7720,1869.515
7721,2108.504
7722,1861.759
7723,1931.968
7724,2033.341
7725,2390.092
7726,2444.349
7727,2318.201
7728,2144.228
7729,1849.372
7730,1864.87
7731,1826.178
7732,2377.175
7733,2379.91
7734,2289.807
7735,2286.347
7736,2440.196
7737,2266.7
7738,2115.287
7739,2125.413
7740,1948.263
7741,2354.014
7742,1837.137
7743,2160.072
7744,1866.62
7745,2464.725
7746,2050.74
7747,2244.572
7748,2110.615
7749,2111.215
7750,1861.241
7751,2583.304
7752,1849.943
7753,2131.64
7754,2245.311
7755,2140.492
7756,2422.83
7757,1846.955
7758,2164.19
7759,2451.272
7760,2432.156
7761,2315.48
7762,2263.653
7763,2194.344
7764,2283.164
7765,2304.823
7766,2210.146
7767,2230.81
7768,2293.055
7769,2288.399
7770,2324.948
7771,1911.848
7772,1846.597
7773,2391.864
7774,2404.609
7775,2231.674
7776,2182.309
7777,2429.554
7778,1801.758
7779,2474.448
7780,2484.174
7781,1867.953
7782,2403.034
7783,2298.638
7784,1820.107
7785,1884.919
7786,2486.861
7787,2318.859
7788,2447.579
7789,2372.89
7790,2212.775
7791,2457.632
7792,2246.382
7793,2109.122
7794,2312.492
7795,2309.315
7796,2203.934
7797,1871.176
7798,2470.856
7799,2264.549
7800,2442.877
7801,2353.379
7802,2219.111
7803,2439.517
7804,2304.83
7805,2385.066
7806,1854.622
7807,2332.713
7808,2453.543
7809,1773.353
7810,2222.228
7811,2457.34
7812,2253.432
7813,1853.171
7814,2183.983
7815,2134.797
7816,2286.593
7817,2259.766
7818,2406.034
7819,2476.599
7820,2432.166
7821,2462.244
7822,2147.018
7823,2166.914
7824,2549.13
7825,2648.677
7826,2435.964
7827,2479.029
7828,2495.797
7829,2507.341
7830,2494.942
7831,2540.09
7832,2579.137
7833,2590.253
7834,2492.646
7835,2577.815
7836,2581.944
7837,2547.319
7838,2579.474
7839,2507.583
7840,2405.756
7841,2500.017
7842,2410.452
7843,2541.665
7844,2503.114
7845,2588.071
7846,2606.746
7847,2479.734
7848,2628.999
7849,2499.96
7850,2504.471
7851,2587.97
7852,2648.261
7853,2595.745
7854,2489.91
7855,2575.496
7856,2524.373
7857,2483.917
7858,2562.31
7859,2490.164
7860,2439.576
7861,2498.306
7862,2604.088
7863,2582.123
7864,2564.391
7865,2513.755
7866,2543.323
7867,2471.839
7868,2460.568
7869,2516.288
7870,2504.077
7871,2505.813
7872,2552.655
7873,1799.883
7874,1808.1
7875,1772.283
7876,1810.88
7877,1774.49
7878,1775.254
7879,1814.251
7880,1792.731
7881,1786.203
7882,1806.222
7883,1770.762
7884,1790.586
7885,1779.27
7886,1771.977
7887,1792.602
7888,1786.167
7889,1795.439
7890,2333.224
7891,2555.612
7892,2458.899
7893,2566.079
7894,2432.329
7895,2568.531
7896,2400.07
7897,2457.179
7898,2325.671
7899,2332.251
7900,2397.308
7901,2411.811
7902,2567.086
7903,2460.72
7904,2436.082
7905,2442.848
7906,2382.769
7907,2462.176
7908,2366.921
7909,2489.911
7910,2416.739
7911,2398.772
7912,2436.246
7913,2418.911
7914,2328.355
7915,2405.583
7916,2396.615
7917,2434.03
7918,2388.582
7919,2425.127
7920,2450.178
7921,2344.032
7922,2313.98
7923,2403.614
7924,2407.041
7925,2398.507
7926,2471.927
7927,2392.778
7928,2411.798
7929,2451.67
7930,2483.959
7931,2468.465
7932,2469.914
7933,2402.661
7934,2486.297
7935,2385.073
7936,2335.043
7937,2438.904
7938,2439.802
7939,2385.303
7940,2401.057
7941,2421.88
7942,2441.22
7943,2312.722
7944,2322.783
7945,2334.609
7946,2438.577
7947,2352.54
7948,2415.516
7949,2457.381
7950,2419.866
7951,2427.08
7952,2611.523
7953,2510.044
7954,2345.149
7955,2344.516
7956,2334.581
7957,2373.955
7958,2563.529
7959,2541.624
7960,2509.641
7961,2403.909
7962,2332.894
7963,2660.551
7964,2632.907
7965,2389.081
7966,2442.367
7967,2562.064
7968,2429.3
7969,2521.32
7970,2474.57
7971,2488.571
7972,2295.932
7973,2432.027
7974,2657.008
7975,2385.606
7976,2428.913
7977,2448.883
7978,2441.129
7979,2354.478
7980,2449.094
7981,2457.006
7982,2654.034
7983,2454.057
7984,2338.094
7985,2437.586
7986,2360.697
7987,2625.169
7988,2471.243
7989,2509.203
7990,2322.074
7991,2348.034
7992,2351.923
7993,2337.114
7994,2412.79
7995,2371.422
7996,2657.082
7997,2562.54
7998,2352.653
7999,2356.309
8000,2473.89
8001,2307.175
8002,2418.365
8003,2512.561
8004,2411.952
8005,2456.071
8006,2317.519
8007,2445.458
8008,2371.893
8009,2543.329
8010,2420.072
8011,2516.476
8012,2518.061
8013,2653.647
8014,2337.671
8015,2460.863
8016,2443.144
8017,2387.476
8018,2360.802
8019,2438.243
8020,2377.481
8021,2508.321
8022,2437.225
8023,2361.345
8024,2657.617
8025,2434.242
8026,2401.265
8027,2508.694
8028,2392.432
8029,2349.166
8030,2423.546
8031,2321.553
8032,2355.363
8033,2372.283
8034,2466.227
8035,2335.818
8036,2334.737
8037,2561.01
8038,2425.775
8039,2579.131
8040,2380.53
8041,2392.382
8042,2559.785
8043,2640.443
8044,2395.141
8045,2659.995
8046,2443.502
8047,2439.276
8048,2444.688
8049,2468.937
8050,2634.213
8051,2530.73
8052,2322.551
8053,2309.46
8054,2342.059
8055,2474.556
8056,2376.541
8057,2383.93
8058,2373.496
8059,2626.654
8060,2353.69
8061,2375.666
8062,1951.772
8063,1970.878
8064,2003.125
8065,2001.196
8066,2031.834
8067,1996.617
8068,2082.709
8069,2007.041
8070,2038.168
8071,2008.806
8072,2140.33
8073,2281.067
8074,2012.553
8075,2005.539
8076,2064.631
8077,2036.594
8078,1967.321
8079,2093.329
8080,2078.631
8081,2075.657
8082,2129.725
8083,1932.179
8084,1984.09
8085,2008.126
8086,2132.61
8087,2036.255
8088,2136.119
8089,2036.633
8090,2082.895
8091,1989.911
8092,1993.231
8093,1961.128
8094,1998.619
8095,2159.974
8096,2005.354
8097,1968.672
8098,2031.616
8099,1904.765
8100,2005.781
8101,2089.344
8102,2583.921
8103,1992.696
8104,2032.659
8105,2010.658
8106,2095.608
8107,2131.011
8108,2116.59
8109,2006.847
8110,1997.87
8111,2026.101
8112,2152.42
8113,2077.472
8114,1980.108
8115,2020.936
8116,2084.951
8117,2158.762
8118,2038.339
8119,1974.609
8120,1954.024
8121,1997.827
8122,2082.27
8123,2117.491
8124,2134.823
8125,2045.034
8126,2041.837
8127,2114.61
8128,2153.946
8129,1974.847
8130,2036.934
8131,1996.106
8132,2122.47
8133,2074.479
8134,2069.243
8135,2039.497
8136,2120.998
8137,2170.116
8138,1984.397
8139,1973.954
8140,2031.383
8141,1995.598
8142,2054.705
8143,2112.407
8144,2053.14
8145,2166.715
8146,1961.087
8147,1991.381
8148,1994.108
8149,2013.58
8150,2012.723
8151,2015.608
8152,1983.982
8153,2142.047
8154,2069.428
8155,1988.235
8156,2035.946
8157,2174.333
8158,1962.46
8159,2036.636
8160,1917.993
8161,2058.39
8162,2006.838
8163,2100.429
8164,2133.256
8165,1962.383
8166,2124.961
8167,2052.816
8168,1938.244
8169,2016.612
8170,2129.845
8171,2022.432
8172,1991.28
8173,2059.527
8174,2148.016
8175,2163.74
8176,2160.886
8177,2309.46
8178,2395.042
8179,2420.495
8180,2202.331
8181,2156.371
8182,2314.253
8183,2310.658
8184,2383.75
8185,2330.18
8186,2290.909
8187,2177.272
8188,2227.611
8189,2261.929
8190,2194.687
8191,2194.274
8192,2207.181
8193,2312.964
8194,2416.996
8195,2329.358
8196,2391.912
8197,2263.078
8198,2373.067
8199,2405.864
8200,2301.951
8201,2223.296
8202,2276.663
8203,2276.04
8204,2240.055
8205,2162.423
8206,2254.405
8207,2353.29
8208,2238.943
8209,2230.405
8210,2453.108
8211,2561.232
8212,2503.166
8213,2571.158
8214,1848.846
8215,1786.768
8216,1827.243
8217,1776.26
8218,1881.358
8219,2272.143
8220,2235.169
8221,1914.102
8222,2481.666
8223,1834.737
8224,2149.144
8225,2157.738
8226,1960.47
8227,2295.878
8228,2273.697
8229,2256.931
8230,2172.326
8231,2484.292
8232,2485.458
8233,1755.682
8234,2192.082
8235,2263.807
8236,2438.07
8237,1862.873
8238,2476.455
8239,2249.076
8240,1949.735
8241,2313.953
8242,2260.221
8243,1883.149
8244,2498.701
8245,2165.759
8246,1863.005
8247,2529.941
8248,2514.794
8249,2613.542
8250,2409.702
8251,1801.787
8252,2562.449
8253,2633.483
8254,2459.205
8255,2440.56
8256,2399.109
8257,2422.634
8258,2437.042
8259,2457.568
8260,2621.077
8261,2531.77
8262,2457.299
8263,1931.558
8264,2029.511
8265,2048.82
8266,2174.746
8267,2157.972
8268,2155.961
8269,2047.49
8270,2041.048
8271,2016.15
8272,2041.166
8273,2019.178
8274,1925.878
8275,2176.848
8276,1821.019
8277,1822.366
8278,1778.79
8279,1858.048
8280,1786.594
8281,1773.975
8282,2014.131
8283,1826.272
8284,1829.774
8285,1830.604
8286,1791.51
8287,1820.674
8288,1833.741
8289,1824.422
8290,1770.061
8291,1777.707
8292,1819.458
8293,1835.452
8294,1832.391
8295,1911.731
8296,1831.502
8297,1785.202
8298,1858.117
8299,1828.649
8300,1874.292
8301,1822.017
8302,1782.694
8303,1764.256
8304,1776.333
8305,1771.003
8306,1813.548
8307,1835.167
8308,1822.346
8309,1823.232
8310,1827.218
8311,2270.247
8312,2365.032
8313,2003.077
8314,2240.925
8315,2015.234
8316,1919.168
8317,2300.707
8318,1914.261
8319,1911.355
8320,2295.678
8321,1931.637
8322,2154.363
8323,2217.747
8324,2247.97
8325,1916.157
8326,2235.296
8327,2280.771
8328,2231.757
8329,2367.633
8330,2141.881
8331,1913.382
8332,1930.162
8333,2251.632
8334,2125.537
8335,2365.753
8336,2327.69
8337,2297.428
8338,2378.656
8339,1919.023
8340,2160.839
8341,2340.519
8342,1909.069
8343,2065.227
8344,1941.073
8345,2372.924
8346,1918.127
8347,2319.102
8348,2316.558
8349,1918.409
8350,2156.428
8351,2352.372
8352,2217.054
